commit_id	added_line	deleted_line	guard_addition
826afbeae31ca687bc2f8471dc841b66ed2c6704	0	0	0
fec6c8a460ada9a9bccc929fa7704d8b3ae9bf1e	49	23	0
80971803f76f09152d524392e90540d111326ef5	0	0	0
e10a1886cec354722fcebeae2b189f6710cfa61c	0	0	0
0a98347a6727d5a4cd4d430339b276491fd6a06a	0	0	0
01f7d838c93114cdb5e318a4dc3be8d64152f272	0	0	0
5537f1db09782806b5d9cdf9acf4c773beefaa7e	0	0	0
3df916db63131e6aa6284aefb2208f9d3a72c431	3	3	0
15a777fa2d30c3a5b9a8eff8f3b9219bae0bc991	10	7	0
9a69cc1b5841673333389b37ced597cb61df2c37	0	0	0
ce602fa845552e2b5883214f5004e6061e6d5108	0	0	0
f79470e69666875cd43f171e438f7764796ce535	21	5	0
f84beefb48ec35e90e78e4bed740e7f674c06fde	17	2	0
94d797753789062acfa13a468fc9d6527b94df78	0	0	0
095ad6f7ff8d3146c9d86b84ac0bf74d8ef84c8e	7	0	0
d3850e8e15203b79fa6d20d56aaee0b69414aee6	2	2	0
4a481e1dcc390c4209ea7f07f725fd6e591fbacb	0	0	0
622919d8dbde1eb878f2f82252e9b26c9ebcabbb	0	0	0
eeeea1d75d69d4619955e6b5ab5a7db18ee252b3	434	244	0
81d3208a8d1ae89b698cfc7939003040ff03bba8	0	0	0
550db5f35edd434c472b64b148ccee77acd56db0	3	13	0
5c1e26197d45fba7fe08427914e3cd44ad3e1350	144	34	0
38a0f73f7defcf230def5a637cb783e265c6a4e8	56	25	0
be06504a125d0f8ca222047ebd2dfd414bad3427	4	3	0
e75191a62e29f4c39de67fbfe69841290d2c3b34	22	0	0
590a4e9d17d5cfdcd8f85cc66e946d11c2d9d60c	0	0	0
034e8fc7ca03d38b713c329280d8b9da73423c26	0	0	0
a3c564b01e997b7911005ec3ad69fbd8e3a2af50	2	2	0
54ef6e25b49fb0a3298651c89d0ca1d778ce0a6a	17	0	0
463d1c312b5209bb4c417afdf7c3afe0879ffa75	35	7	0
7a0840e25c7b4493ae3ee9f741ede3e10f2426ac	1795	1142	0
76f183497660f36bf2ff00f29c187bed01ecaa64	148	7	0
cebfcd95289d582949e19be3e8efb1b2b2d22310	0	0	0
d6bbb7385baaac15b2a767f04cfc27275067c7ec	0	0	0
dbde2a0e8499ae543f01ebc2840d8bc4973e0d18	0	0	0
f116868a530d92c4b8535b98c32fd42378ed84d7	0	3	0
5b270b53bebad2364f3210c3ae7f6d8988010e59	0	0	0
9208602a686593c9c6267f1788e2a305b7a87fef	0	0	0
19edb89f9033acc27e16a5ae2aae1373a569ecdc	0	0	0
9ecb4ba204c9e55d8b89ff81bf5fbfb9205ff213	5	3	0
acf75228274168d04e8c0388e60249fd1406b9b4	5	3	0
ab39d297919b70bb30684d5603ff45d2c0142118	0	0	0
4349b442a6349d22d211afe2f19b541daa295c1b	0	0	0
a226c68f3e9ee004229b2b656c8f059ee08d0827	0	0	0
3a3092dc0aa41bbf7df342bb5d64da0c6fe9d6dd	0	0	0
aa0f58df1d5892d751e32cebb3d08b04621dfd8b	58	3	0
3dffcd61a428d91cf824b6eb842230bc7f737504	3	0	0
d9d74cd7931d7fe777e177b880c21251be70e8e3	3	0	0
5c3c9431c3f77d619cfcf5265bfbbaab227a43f8	8	2	0
4c66a67917ffbdc3297e6d36e62c35d36059113e	11	0	0
5cd0b8038cc81a38ea2dbaa42e50038034b3ecee	0	0	0
2e869cbce48d41d2e6d4550f0ce238a13f919a0c	42	3	0
6ed97eba2237b16295e873beb99379e12f116a6e	14	0	0
809faede96c0f11c60ff19c6b19e529687a4a2e6	0	0	0
42da1c5cf008f5f4897a70538208392d116a56aa	7	21	0
13f29d4b958789b4830651866de8fc02118c6378	0	0	0
